1292apvs	vc4000
1392apvs	vc4000
32x	32x
32x_mcd	32x	megacd
32x_mcdj	32x	megacdj
32x_scd	32x	segacd
32xe	32x
32xj	32x
386sc	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
386sc2c	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
386schg	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
386sxvhcom	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
3siud	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
486apio	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
486ccv	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
486igb21	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
486wb6a3	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
4d20	sgi_mips
4d25	sgi_mips
4dmshl3g	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
4dmuhl3s	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
4nd04a	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
a1000	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amiga_a1000
a1000n	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amiga_a1000
a1200	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amigaaga_flop	amigaecs_flop	amiga_hdd
a1200n	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amigaaga_flop	amigaecs_flop	amiga_hdd
a1200xl	a800_flop	a800	a800_cass	xegs
a130xe	a800_flop	a800	a800_cass	xegs
a2000	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos
a2000n	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos
a2600	a2600	a2600_cass
a2600p	a2600	a2600_cass
a3000	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amiga_a3000	amigaecs_flop
a3000n	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amiga_a3000	amigaecs_flop
a400	a800_flop	a800	a800_cass	xegs
a4000	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amigaaga_flop	amigaecs_flop	amiga_hdd
a400030	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amigaaga_flop	amigaecs_flop	amiga_hdd
a400030n	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amigaaga_flop	amigaecs_flop	amiga_hdd
a4000n	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amigaaga_flop	amigaecs_flop	amiga_hdd
a4000t	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amigaaga_flop	amigaecs_flop	amiga_hdd
a4000tn	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amigaaga_flop	amigaecs_flop	amiga_hdd
a400pal	a800_flop	a800	a800_cass	xegs
a433cc	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
a486ap4	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
a486isa	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
a486sio	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
a486sp3	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
a486sp3g	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
a486sv1	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
a486sv2	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
a486sv2g	ibm5150	ibm5170	ibm5170_cdrom	ibm5170_hdd	midi_flop
a500	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos
a500n	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos
a500p	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amigaecs_flop
a500pn	amiga_workbench	amiga_hardware	amiga_apps	amiga_flop	amigaocs_flop	amiga_demos	amigaecs_flop
a5200	a5200
a5200a	a5200
